batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=0	epoch=0	loss=0.6862	train_acc=0.5469	val_acc=0.5995
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=1	epoch=0	loss=0.6657	train_acc=0.6406	val_acc=0.7702
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=2	epoch=0	loss=0.6147	train_acc=0.7812	val_acc=0.8002
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=3	epoch=0	loss=0.5755	train_acc=0.7344	val_acc=0.7929
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=4	epoch=0	loss=0.5493	train_acc=0.6875	val_acc=0.8529
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=5	epoch=0	loss=0.4307	train_acc=0.8594	val_acc=0.9037
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=6	epoch=0	loss=0.3894	train_acc=0.8906	val_acc=0.8874
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=7	epoch=0	loss=0.3757	train_acc=0.8438	val_acc=0.9210
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=8	epoch=0	loss=0.2202	train_acc=0.9219	val_acc=0.9201
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=9	epoch=0	loss=0.2011	train_acc=0.9375	val_acc=0.9255
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=10	epoch=0	loss=0.1484	train_acc=0.9688	val_acc=0.9301
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=11	epoch=0	loss=0.1911	train_acc=0.9062	val_acc=0.9310
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=12	epoch=0	loss=0.1398	train_acc=0.9688	val_acc=0.9301
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=13	epoch=0	loss=0.1568	train_acc=0.9531	val_acc=0.9373
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=14	epoch=0	loss=0.2386	train_acc=0.9219	val_acc=0.9355
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=15	epoch=0	loss=0.2621	train_acc=0.9219	val_acc=0.9301
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=16	epoch=0	loss=0.1891	train_acc=0.9375	val_acc=0.9373
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=17	epoch=0	loss=0.1034	train_acc=0.9688	val_acc=0.9328
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=18	epoch=0	loss=0.1794	train_acc=0.9531	val_acc=0.9355
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=19	epoch=0	loss=0.0510	train_acc=0.9844	val_acc=0.9410
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=20	epoch=0	loss=0.1338	train_acc=0.9531	val_acc=0.9364
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=21	epoch=0	loss=0.1174	train_acc=0.9688	val_acc=0.9310
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=22	epoch=0	loss=0.3411	train_acc=0.8750	val_acc=0.9401
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=23	epoch=0	loss=0.1084	train_acc=0.9688	val_acc=0.9373
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=24	epoch=0	loss=0.1504	train_acc=0.9375	val_acc=0.9237
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=25	epoch=0	loss=0.2245	train_acc=0.9375	val_acc=0.9364
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=26	epoch=0	loss=0.2967	train_acc=0.8594	val_acc=0.9355
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=27	epoch=0	loss=0.1013	train_acc=0.9688	val_acc=0.9292
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=28	epoch=0	loss=0.2753	train_acc=0.8594	val_acc=0.9292
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=29	epoch=0	loss=0.0994	train_acc=0.9688	val_acc=0.9373
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=30	epoch=0	loss=0.1363	train_acc=0.9375	val_acc=0.9491
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=31	epoch=0	loss=0.0991	train_acc=0.9688	val_acc=0.9519
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=32	epoch=0	loss=0.1156	train_acc=0.9531	val_acc=0.9437
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=33	epoch=0	loss=0.1410	train_acc=0.9531	val_acc=0.9419
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=34	epoch=0	loss=0.1257	train_acc=0.9688	val_acc=0.9473
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=35	epoch=0	loss=0.1515	train_acc=0.9531	val_acc=0.9528
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=36	epoch=0	loss=0.1307	train_acc=0.9375	val_acc=0.9491
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=37	epoch=0	loss=0.1597	train_acc=0.9531	val_acc=0.9491
batchsize=64, learning_rate=0.0001, max_length=256, dropout=0.6, 87, step=38	epoch=0	loss=0.1909	train_acc=0.9062	val_acc=0.9419
