batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=0	epoch=0	loss=0.6990	train_acc=0.5000	val_acc=0.4541
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=1	epoch=0	loss=0.6831	train_acc=0.4688	val_acc=0.7357
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=2	epoch=0	loss=0.6456	train_acc=0.7188	val_acc=0.8056
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=3	epoch=0	loss=0.6083	train_acc=0.9062	val_acc=0.8910
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=4	epoch=0	loss=0.5104	train_acc=0.9062	val_acc=0.8910
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=5	epoch=0	loss=0.3733	train_acc=0.8438	val_acc=0.9146
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=6	epoch=0	loss=0.2926	train_acc=0.9688	val_acc=0.9037
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=7	epoch=0	loss=0.2672	train_acc=0.9375	val_acc=0.9228
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=8	epoch=0	loss=0.2632	train_acc=0.9375	val_acc=0.9301
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=9	epoch=0	loss=0.1864	train_acc=0.9688	val_acc=0.9273
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=10	epoch=0	loss=0.1779	train_acc=0.9688	val_acc=0.9346
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=11	epoch=0	loss=0.3106	train_acc=0.8750	val_acc=0.8910
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=12	epoch=0	loss=0.3102	train_acc=0.9062	val_acc=0.9010
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=13	epoch=0	loss=0.1199	train_acc=0.9688	val_acc=0.9282
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=14	epoch=0	loss=0.2160	train_acc=0.9062	val_acc=0.9346
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=15	epoch=0	loss=0.2355	train_acc=0.9062	val_acc=0.9364
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=16	epoch=0	loss=0.2882	train_acc=0.9062	val_acc=0.9473
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=17	epoch=0	loss=0.1950	train_acc=0.9062	val_acc=0.9446
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=18	epoch=0	loss=0.0881	train_acc=0.9688	val_acc=0.9482
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=19	epoch=0	loss=0.2168	train_acc=0.9375	val_acc=0.9419
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=20	epoch=0	loss=0.1237	train_acc=0.9688	val_acc=0.9428
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.6, 66, step=21	epoch=0	loss=0.3728	train_acc=0.7500	val_acc=0.9482
