batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=0	epoch=0	loss=0.7036	train_acc=0.4375	val_acc=0.7530
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=1	epoch=0	loss=0.6776	train_acc=0.6250	val_acc=0.6930
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=2	epoch=0	loss=0.6320	train_acc=0.8125	val_acc=0.7920
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=3	epoch=0	loss=0.5892	train_acc=0.7500	val_acc=0.8583
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=4	epoch=0	loss=0.4950	train_acc=1.0000	val_acc=0.8529
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=5	epoch=0	loss=0.5075	train_acc=0.8125	val_acc=0.8955
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=6	epoch=0	loss=0.3536	train_acc=1.0000	val_acc=0.8856
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=7	epoch=0	loss=0.3636	train_acc=0.8750	val_acc=0.9183
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=8	epoch=0	loss=0.2784	train_acc=0.8750	val_acc=0.9146
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=9	epoch=0	loss=0.1184	train_acc=1.0000	val_acc=0.9092
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=10	epoch=0	loss=0.5412	train_acc=0.7500	val_acc=0.9173
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=11	epoch=0	loss=0.1561	train_acc=0.9375	val_acc=0.9137
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=12	epoch=0	loss=0.1597	train_acc=0.9375	val_acc=0.9183
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=13	epoch=0	loss=0.2095	train_acc=0.9375	val_acc=0.9192
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=14	epoch=0	loss=0.0477	train_acc=1.0000	val_acc=0.8856
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=15	epoch=0	loss=0.5001	train_acc=0.8125	val_acc=0.9064
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=16	epoch=0	loss=0.1044	train_acc=1.0000	val_acc=0.9210
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=17	epoch=0	loss=0.3808	train_acc=0.8750	val_acc=0.9228
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=18	epoch=0	loss=0.1231	train_acc=0.9375	val_acc=0.9228
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=19	epoch=0	loss=0.3537	train_acc=0.8750	val_acc=0.9173
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=20	epoch=0	loss=0.1766	train_acc=0.9375	val_acc=0.9019
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=21	epoch=0	loss=0.1680	train_acc=0.8750	val_acc=0.8955
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=22	epoch=0	loss=0.2911	train_acc=0.9375	val_acc=0.9074
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=23	epoch=0	loss=0.3145	train_acc=0.8750	val_acc=0.9083
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=24	epoch=0	loss=0.1846	train_acc=0.9375	val_acc=0.8819
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=25	epoch=0	loss=0.1605	train_acc=0.9375	val_acc=0.8692
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=26	epoch=0	loss=0.3147	train_acc=0.9375	val_acc=0.8510
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=27	epoch=0	loss=0.4436	train_acc=0.7500	val_acc=0.8883
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=28	epoch=0	loss=0.5605	train_acc=0.8125	val_acc=0.9055
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=29	epoch=0	loss=0.1302	train_acc=0.9375	val_acc=0.8983
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=30	epoch=0	loss=0.1776	train_acc=0.9375	val_acc=0.8901
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=31	epoch=0	loss=0.0892	train_acc=1.0000	val_acc=0.8747
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=32	epoch=0	loss=0.3620	train_acc=0.8125	val_acc=0.8701
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=33	epoch=0	loss=0.4819	train_acc=0.7500	val_acc=0.8792
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=34	epoch=0	loss=0.1514	train_acc=0.8750	val_acc=0.9019
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=35	epoch=0	loss=0.0732	train_acc=1.0000	val_acc=0.9164
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=36	epoch=0	loss=0.1519	train_acc=0.8750	val_acc=0.9201
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=37	epoch=0	loss=0.1902	train_acc=0.9375	val_acc=0.9201
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=38	epoch=0	loss=0.1155	train_acc=1.0000	val_acc=0.9282
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=39	epoch=0	loss=0.2226	train_acc=0.9375	val_acc=0.9273
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=40	epoch=0	loss=0.0927	train_acc=1.0000	val_acc=0.9273
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=41	epoch=0	loss=0.2323	train_acc=0.8125	val_acc=0.9292
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=42	epoch=0	loss=0.1817	train_acc=0.8750	val_acc=0.9246
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=43	epoch=0	loss=0.0367	train_acc=1.0000	val_acc=0.9237
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=44	epoch=0	loss=0.0877	train_acc=1.0000	val_acc=0.9328
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=45	epoch=0	loss=0.1797	train_acc=0.9375	val_acc=0.9310
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=46	epoch=0	loss=0.0156	train_acc=1.0000	val_acc=0.9301
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=47	epoch=0	loss=0.1850	train_acc=0.9375	val_acc=0.9310
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=48	epoch=0	loss=0.3988	train_acc=0.8750	val_acc=0.9264
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=49	epoch=0	loss=0.1896	train_acc=0.8750	val_acc=0.9228
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=50	epoch=0	loss=0.0179	train_acc=1.0000	val_acc=0.9237
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=51	epoch=0	loss=0.2801	train_acc=0.8125	val_acc=0.9282
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=52	epoch=0	loss=0.1038	train_acc=0.9375	val_acc=0.9337
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=53	epoch=0	loss=0.2675	train_acc=0.9375	val_acc=0.9373
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=54	epoch=0	loss=0.1540	train_acc=0.8750	val_acc=0.9364
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=55	epoch=0	loss=0.0432	train_acc=1.0000	val_acc=0.9355
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=56	epoch=0	loss=0.0576	train_acc=1.0000	val_acc=0.9328
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=57	epoch=0	loss=0.1442	train_acc=0.9375	val_acc=0.9255
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=58	epoch=0	loss=0.0377	train_acc=1.0000	val_acc=0.9246
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=59	epoch=0	loss=0.1201	train_acc=0.9375	val_acc=0.9228
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=60	epoch=0	loss=0.1093	train_acc=1.0000	val_acc=0.9210
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=61	epoch=0	loss=0.1783	train_acc=0.8750	val_acc=0.9246
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=62	epoch=0	loss=0.4051	train_acc=0.8750	val_acc=0.9264
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=63	epoch=0	loss=0.0492	train_acc=1.0000	val_acc=0.9319
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=64	epoch=0	loss=0.3855	train_acc=0.8125	val_acc=0.9346
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=65	epoch=0	loss=0.1865	train_acc=0.9375	val_acc=0.9301
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=66	epoch=0	loss=0.5517	train_acc=0.8750	val_acc=0.9292
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=67	epoch=0	loss=0.2408	train_acc=0.8750	val_acc=0.9337
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=68	epoch=0	loss=0.2831	train_acc=0.8750	val_acc=0.9410
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=69	epoch=0	loss=0.3071	train_acc=0.8750	val_acc=0.9328
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=70	epoch=0	loss=0.1626	train_acc=1.0000	val_acc=0.9183
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=71	epoch=0	loss=0.1705	train_acc=0.9375	val_acc=0.8919
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=72	epoch=0	loss=0.3872	train_acc=0.7500	val_acc=0.8692
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=73	epoch=0	loss=0.1338	train_acc=0.9375	val_acc=0.8574
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=74	epoch=0	loss=0.5202	train_acc=0.7500	val_acc=0.8656
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=75	epoch=0	loss=0.2341	train_acc=0.9375	val_acc=0.8837
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=76	epoch=0	loss=0.1498	train_acc=0.9375	val_acc=0.9028
batchsize=16, learning_rate=0.0001, max_length=512, dropout=0.6, 42, step=77	epoch=0	loss=0.1974	train_acc=0.8750	val_acc=0.9210
