batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=0	epoch=0	loss=0.7045	train_acc=0.4062	val_acc=0.5595
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=1	epoch=0	loss=0.6481	train_acc=0.6875	val_acc=0.5459
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=2	epoch=0	loss=0.6709	train_acc=0.4688	val_acc=0.5468
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=3	epoch=0	loss=0.6514	train_acc=0.4375	val_acc=0.8465
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=4	epoch=0	loss=0.5472	train_acc=0.8750	val_acc=0.8883
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=5	epoch=0	loss=0.5054	train_acc=0.8438	val_acc=0.9164
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=6	epoch=0	loss=0.4199	train_acc=0.8125	val_acc=0.9001
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=7	epoch=0	loss=0.3113	train_acc=0.9375	val_acc=0.9164
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=8	epoch=0	loss=0.2981	train_acc=0.8750	val_acc=0.9319
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=9	epoch=0	loss=0.1585	train_acc=0.9688	val_acc=0.9319
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=10	epoch=0	loss=0.2428	train_acc=0.9375	val_acc=0.9237
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=11	epoch=0	loss=0.3545	train_acc=0.8438	val_acc=0.9337
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=12	epoch=0	loss=0.3127	train_acc=0.8438	val_acc=0.9391
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=13	epoch=0	loss=0.2410	train_acc=0.9375	val_acc=0.9337
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=14	epoch=0	loss=0.2007	train_acc=0.9062	val_acc=0.9446
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=15	epoch=0	loss=0.1251	train_acc=0.9688	val_acc=0.9355
batchsize=32, learning_rate=0.0001, max_length=512, dropout=0.4, 64, step=16	epoch=0	loss=0.2052	train_acc=0.9375	val_acc=0.9210
