batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=0	epoch=0	loss=0.6933	train_acc=0.4688	val_acc=0.5350
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=1	epoch=0	loss=0.6907	train_acc=0.5781	val_acc=0.6567
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=2	epoch=0	loss=0.6902	train_acc=0.5469	val_acc=0.6921
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=3	epoch=0	loss=0.6909	train_acc=0.5312	val_acc=0.6930
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=4	epoch=0	loss=0.6824	train_acc=0.5781	val_acc=0.6939
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=5	epoch=0	loss=0.6798	train_acc=0.6250	val_acc=0.7148
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=6	epoch=0	loss=0.6593	train_acc=0.7969	val_acc=0.7021
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=7	epoch=0	loss=0.6657	train_acc=0.7188	val_acc=0.6966
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=8	epoch=0	loss=0.6635	train_acc=0.6406	val_acc=0.6939
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=9	epoch=0	loss=0.6745	train_acc=0.5312	val_acc=0.7130
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=10	epoch=0	loss=0.6433	train_acc=0.7031	val_acc=0.7130
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=11	epoch=0	loss=0.6772	train_acc=0.5625	val_acc=0.7348
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=12	epoch=0	loss=0.6526	train_acc=0.6250	val_acc=0.7548
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=13	epoch=0	loss=0.6249	train_acc=0.7812	val_acc=0.7602
batchsize=64, learning_rate=1e-05, max_length=256, dropout=0.5, 80, step=14	epoch=0	loss=0.6164	train_acc=0.8438	val_acc=0.7629
