batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=0	epoch=0	loss=0.6864	train_acc=0.5000	val_acc=0.5459
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=1	epoch=0	loss=0.6638	train_acc=0.5625	val_acc=0.5531
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=2	epoch=0	loss=0.5893	train_acc=0.5625	val_acc=0.7539
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=3	epoch=0	loss=0.5025	train_acc=0.8125	val_acc=0.8710
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=4	epoch=0	loss=0.4309	train_acc=0.8750	val_acc=0.9210
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=5	epoch=0	loss=0.3480	train_acc=0.9219	val_acc=0.9255
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=6	epoch=0	loss=0.2765	train_acc=0.9219	val_acc=0.9228
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=7	epoch=0	loss=0.2636	train_acc=0.9062	val_acc=0.9219
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=8	epoch=0	loss=0.2310	train_acc=0.9375	val_acc=0.9201
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=9	epoch=0	loss=0.2361	train_acc=0.8594	val_acc=0.9319
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=10	epoch=0	loss=0.2172	train_acc=0.9219	val_acc=0.9301
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=11	epoch=0	loss=0.1810	train_acc=0.9531	val_acc=0.9319
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=12	epoch=0	loss=0.2489	train_acc=0.8906	val_acc=0.9346
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=13	epoch=0	loss=0.2164	train_acc=0.9375	val_acc=0.9146
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=14	epoch=0	loss=0.2754	train_acc=0.8594	val_acc=0.9373
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=15	epoch=0	loss=0.1695	train_acc=0.9531	val_acc=0.9301
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=16	epoch=0	loss=0.1489	train_acc=0.9375	val_acc=0.9219
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=17	epoch=0	loss=0.2426	train_acc=0.9375	val_acc=0.9337
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=18	epoch=0	loss=0.1982	train_acc=0.9219	val_acc=0.9419
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=19	epoch=0	loss=0.1623	train_acc=0.9531	val_acc=0.9346
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=20	epoch=0	loss=0.2483	train_acc=0.8750	val_acc=0.9401
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=21	epoch=0	loss=0.1481	train_acc=0.9531	val_acc=0.9500
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=22	epoch=0	loss=0.1073	train_acc=0.9531	val_acc=0.9373
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=23	epoch=0	loss=0.2115	train_acc=0.9219	val_acc=0.9192
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=24	epoch=0	loss=0.4377	train_acc=0.8281	val_acc=0.9373
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=25	epoch=0	loss=0.2092	train_acc=0.9219	val_acc=0.9500
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=26	epoch=0	loss=0.2397	train_acc=0.9062	val_acc=0.9519
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=27	epoch=0	loss=0.1248	train_acc=0.9375	val_acc=0.9491
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=28	epoch=0	loss=0.1335	train_acc=0.9688	val_acc=0.9500
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=29	epoch=0	loss=0.1733	train_acc=0.9531	val_acc=0.9464
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=30	epoch=0	loss=0.1466	train_acc=0.9219	val_acc=0.9273
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=31	epoch=0	loss=0.1198	train_acc=0.9375	val_acc=0.9119
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=32	epoch=0	loss=0.1864	train_acc=0.9219	val_acc=0.9146
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=33	epoch=0	loss=0.2146	train_acc=0.9375	val_acc=0.9192
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=34	epoch=0	loss=0.1505	train_acc=0.9375	val_acc=0.9391
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=35	epoch=0	loss=0.0820	train_acc=0.9844	val_acc=0.9473
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=36	epoch=0	loss=0.1211	train_acc=0.9375	val_acc=0.9500
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=37	epoch=0	loss=0.1146	train_acc=0.9531	val_acc=0.9491
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=38	epoch=0	loss=0.0913	train_acc=0.9688	val_acc=0.9500
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=39	epoch=0	loss=0.4190	train_acc=0.8594	val_acc=0.9519
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=40	epoch=0	loss=0.2669	train_acc=0.9219	val_acc=0.9410
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=41	epoch=0	loss=0.1598	train_acc=0.9375	val_acc=0.9282
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=42	epoch=0	loss=0.1328	train_acc=0.9375	val_acc=0.9183
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=43	epoch=0	loss=0.2519	train_acc=0.9219	val_acc=0.9255
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=44	epoch=0	loss=0.1357	train_acc=0.9375	val_acc=0.9337
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=45	epoch=0	loss=0.1703	train_acc=0.9375	val_acc=0.9446
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=46	epoch=0	loss=0.0972	train_acc=0.9844	val_acc=0.9537
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=47	epoch=0	loss=0.1454	train_acc=0.9531	val_acc=0.9537
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.6, 90, step=48	epoch=0	loss=0.1028	train_acc=0.9531	val_acc=0.9591
