batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=0	epoch=0	loss=0.7018	train_acc=0.3984	val_acc=0.7212
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=1	epoch=0	loss=0.6540	train_acc=0.6406	val_acc=0.8801
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=2	epoch=0	loss=0.3727	train_acc=0.8125	val_acc=0.5504
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=3	epoch=0	loss=2.2680	train_acc=0.5234	val_acc=0.4541
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=4	epoch=0	loss=2.7415	train_acc=0.4844	val_acc=0.4541
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=5	epoch=0	loss=0.7157	train_acc=0.4375	val_acc=0.5459
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=6	epoch=0	loss=0.7190	train_acc=0.5938	val_acc=0.5459
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=7	epoch=0	loss=0.7025	train_acc=0.5312	val_acc=0.4541
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=8	epoch=0	loss=0.7006	train_acc=0.4453	val_acc=0.5459
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=9	epoch=0	loss=0.6852	train_acc=0.5547	val_acc=0.5459
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=10	epoch=0	loss=0.6948	train_acc=0.5391	val_acc=0.5459
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=11	epoch=0	loss=0.6787	train_acc=0.5625	val_acc=0.5459
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=12	epoch=0	loss=0.6743	train_acc=0.6328	val_acc=0.5459
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=13	epoch=0	loss=0.6573	train_acc=0.6953	val_acc=0.6049
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=14	epoch=0	loss=0.6171	train_acc=0.5781	val_acc=0.8165
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=15	epoch=0	loss=0.5356	train_acc=0.7578	val_acc=0.5640
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=16	epoch=0	loss=0.6433	train_acc=0.6016	val_acc=0.4941
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=17	epoch=0	loss=0.8026	train_acc=0.5547	val_acc=0.4941
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=18	epoch=0	loss=0.6816	train_acc=0.5938	val_acc=0.5441
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=19	epoch=0	loss=0.6614	train_acc=0.5469	val_acc=0.6412
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=20	epoch=0	loss=0.5665	train_acc=0.6562	val_acc=0.7048
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=21	epoch=0	loss=0.4848	train_acc=0.7578	val_acc=0.5041
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=22	epoch=0	loss=1.6871	train_acc=0.5312	val_acc=0.3978
batchsize=128, learning_rate=0.001, max_length=512, dropout=0.6, 120, step=23	epoch=0	loss=0.6981	train_acc=0.4922	val_acc=0.3887
