batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=0	epoch=0	loss=0.6849	train_acc=0.5781	val_acc=0.5459
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=1	epoch=0	loss=0.6589	train_acc=0.5156	val_acc=0.8111
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=2	epoch=0	loss=0.6216	train_acc=0.7500	val_acc=0.8719
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=3	epoch=0	loss=0.4755	train_acc=0.8438	val_acc=0.9192
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=4	epoch=0	loss=0.4258	train_acc=0.8594	val_acc=0.9173
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=5	epoch=0	loss=0.2906	train_acc=0.9688	val_acc=0.9101
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=6	epoch=0	loss=0.3653	train_acc=0.8750	val_acc=0.9310
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=7	epoch=0	loss=0.1874	train_acc=0.9531	val_acc=0.9155
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=8	epoch=0	loss=0.3117	train_acc=0.8906	val_acc=0.9346
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=9	epoch=0	loss=0.1641	train_acc=0.9375	val_acc=0.9273
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=10	epoch=0	loss=0.2164	train_acc=0.9375	val_acc=0.9264
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=11	epoch=0	loss=0.2549	train_acc=0.8750	val_acc=0.9455
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=12	epoch=0	loss=0.1166	train_acc=0.9531	val_acc=0.9255
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=13	epoch=0	loss=0.1650	train_acc=0.9531	val_acc=0.8792
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=14	epoch=0	loss=0.3311	train_acc=0.8750	val_acc=0.9237
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=15	epoch=0	loss=0.1594	train_acc=0.9062	val_acc=0.9455
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=16	epoch=0	loss=0.0952	train_acc=0.9688	val_acc=0.9228
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=17	epoch=0	loss=0.1721	train_acc=0.9531	val_acc=0.8983
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=18	epoch=0	loss=0.5221	train_acc=0.8125	val_acc=0.9310
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=19	epoch=0	loss=0.1738	train_acc=0.9531	val_acc=0.9355
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=20	epoch=0	loss=0.2352	train_acc=0.9062	val_acc=0.9346
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=21	epoch=0	loss=0.2929	train_acc=0.9375	val_acc=0.9164
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=22	epoch=0	loss=0.2684	train_acc=0.8750	val_acc=0.9155
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=23	epoch=0	loss=0.1746	train_acc=0.9375	val_acc=0.9219
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=24	epoch=0	loss=0.3074	train_acc=0.8906	val_acc=0.9328
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=25	epoch=0	loss=0.1016	train_acc=0.9844	val_acc=0.9391
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=26	epoch=0	loss=0.1044	train_acc=0.9531	val_acc=0.9437
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=27	epoch=0	loss=0.0873	train_acc=1.0000	val_acc=0.9410
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=28	epoch=0	loss=0.1889	train_acc=0.9531	val_acc=0.9410
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=29	epoch=0	loss=0.0836	train_acc=0.9844	val_acc=0.9401
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=30	epoch=0	loss=0.0613	train_acc=0.9844	val_acc=0.9401
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=31	epoch=0	loss=0.1436	train_acc=0.9531	val_acc=0.9437
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=32	epoch=0	loss=0.1286	train_acc=0.9531	val_acc=0.9482
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=33	epoch=0	loss=0.1975	train_acc=0.9375	val_acc=0.9519
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=34	epoch=0	loss=0.2089	train_acc=0.9375	val_acc=0.9510
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=35	epoch=0	loss=0.0920	train_acc=0.9844	val_acc=0.9519
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=36	epoch=0	loss=0.1079	train_acc=0.9688	val_acc=0.9473
batchsize=64, learning_rate=0.0001, max_length=512, dropout=0.5, 89, step=37	epoch=0	loss=0.1298	train_acc=0.9375	val_acc=0.9464
